Cruise	Location	Station	Transect	Date_Time_UTC	Latitude	Longitude	Moc_size	Net_number	Vol_filtered	Total_pyrosome_vol	Total_count	Subsample_count	Subsample_vol	Est_total_count	Abundance	Biovolume	Colony_ID	Length
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L429	7
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L430	14.5
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L431	12
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L432	15
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L433	10
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L434	13
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L435	13
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L436	17
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L437	17.5
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L438	15
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L439	16
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L440	11
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L441	9.5
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L442	13.5
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L443	9
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L444	16.5
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L445	10
S18	NH	D4	Mb	2018-07-11 23:21:33	44.647698	-124.90307	4	2	971.4	800	23	nd	nd	23	0.0237	0.8236	L446	9.5
S18	NH	D4	Mb	2018-07-11 23:28:10	44.64632	-124.909104	1	3	228.2	40	1	nd	nd	1	0.0044	0.1753	L447	16
S18	NH	D4	Mb	2018-07-11 23:28:10	44.64632	-124.909104	4	3	912.7	470	10	nd	nd	10	0.0110	0.5150	L448	18.5
S18	NH	D4	Mb	2018-07-11 23:28:10	44.64632	-124.909104	4	3	912.7	470	10	nd	nd	10	0.0110	0.5150	L449	15.5
S18	NH	D4	Mb	2018-07-11 23:28:10	44.64632	-124.909104	4	3	912.7	470	10	nd	nd	10	0.0110	0.5150	L450	17
S18	NH	D4	Mb	2018-07-11 23:28:10	44.64632	-124.909104	4	3	912.7	470	10	nd	nd	10	0.0110	0.5150	L451	14
S18	NH	D4	Mb	2018-07-11 23:28:10	44.64632	-124.909104	4	3	912.7	470	10	nd	nd	10	0.0110	0.5150	L452	24.5
S18	NH	D4	Mb	2018-07-11 23:28:10	44.64632	-124.909104	4	3	912.7	470	10	nd	nd	10	0.0110	0.5150	L453	17
S18	NH	D4	Mb	2018-07-11 23:28:10	44.64632	-124.909104	4	3	912.7	470	10	nd	nd	10	0.0110	0.5150	L454	12.5
S18	NH	D4	Mb	2018-07-11 23:28:10	44.64632	-124.909104	4	3	912.7	470	10	nd	nd	10	0.0110	0.5150	L455	16.5
S18	NH	D4	Mb	2018-07-11 23:28:10	44.64632	-124.909104	4	3	912.7	470	10	nd	nd	10	0.0110	0.5150	L456	14
S18	NH	D4	Mb	2018-07-11 23:28:10	44.64632	-124.909104	4	3	912.7	470	10	nd	nd	10	0.0110	0.5150	L457	8.5
S18	NH	D4	Mb	2018-07-11 23:32:05	44.645745	-124.912691	1	4	127.4	60	1	nd	nd	1	0.0078	0.4710	L458	15.5
